sportradar_player_id,name,display_name,first_name,last_name,position,jersey,height,weight,birth_date,birth_place,experience,college,high_school,draft_year,draft_round,draft_pick,draft_team,status,rookie,years_pro,team_id,team_name,team_alias,team_market,updated,export_timestamp
c6258640-f1c6-11ed-903f-d10940de56e7,Kaevon Merriweather,,Kaevon,Merriweather,SAF,26.0,72,212.0,1999-12-20,"Belleville, MI, USA",3,Iowa,Belleville (MI),,,,,ACT,,,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Buccaneers,TB,Tampa Bay,,2025-08-06T22:13:02.518217
cabe57e5-4675-40cf-9090-58c63f823e70,Calijah Kancey,,Calijah,Kancey,DL,94.0,72,280.0,2001-03-01,"Miami, FL, USA",3,Pittsburgh,Miami Northwestern (FL),2023.0,1.0,,"{'id': '4254d319-1bc7-4f81-b4ab-b5e6f3402b69', 'name': 'Buccaneers', 'market': 'Tampa Bay', 'alias': 'TB', 'sr_id': 'sr:competitor:4388'}",ACT,,,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Buccaneers,TB,Tampa Bay,,2025-08-06T22:13:02.518228
cddaa0c5-2d55-47cf-93aa-cfa344604710,Eric Banks,,Eric,Banks,DL,93.0,77,274.0,1998-01-30,"Memphis, TN, USA",3,UTSA,East (TN),,,,,ACT,,,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Buccaneers,TB,Tampa Bay,,2025-08-06T22:13:02.518233
d02da710-f1b9-11ed-9bf1-7fd77a26dc1f,Luke Haggard,,Luke,Haggard,OL,72.0,79,305.0,2000-01-03,"Petaluma, CA, USA",1,Indiana,Petaluma (CA),,,,,ACT,,,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Buccaneers,TB,Tampa Bay,,2025-08-06T22:13:02.518237
d5b3eaa3-b6ad-4794-ad61-6a9293a71738,David Walker,,David,Walker,OLB,51.0,74,260.0,2000-06-03,"Stuttgart, AR, USA",0,Central Arkansas,Stuttgart (AR),2025.0,4.0,,"{'id': '4254d319-1bc7-4f81-b4ab-b5e6f3402b69', 'name': 'Buccaneers', 'market': 'Tampa Bay', 'alias': 'TB', 'sr_id': 'sr:competitor:4388'}",IR,,,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Buccaneers,TB,Tampa Bay,,2025-08-06T22:13:02.518248
d7a73660-29d8-11f0-90c4-e979903a2a33,Nash Hutmacher,,Nash,Hutmacher,DL,64.0,76,310.0,,"Oacoma, SD, USA",0,Nebraska,Chamberlain (SD),,,,,ACT,,,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Buccaneers,TB,Tampa Bay,,2025-08-06T22:13:02.518253
da5f9694-1b77-4f6e-acea-6fc76145f79a,Michael Pratt,,Michael,Pratt,QB,11.0,74,217.0,2001-09-30,"Boca Raton, FL, USA",1,Tulane,Deerfield Beach (FL),2024.0,7.0,,"{'id': 'a20471b4-a8d9-40c7-95ad-90cc30e46932', 'name': 'Packers', 'market': 'Green Bay', 'alias': 'GB', 'sr_id': 'sr:competitor:4420'}",PUP,,,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Buccaneers,TB,Tampa Bay,,2025-08-06T22:13:02.518258
db390635-a7ce-4508-9c58-4ac1c36740df,Sua Opeta,,Sua,Opeta,G,76.0,76,305.0,1996-08-15,"Bountiful, UT, USA",6,Weber State,Stansbury (UT),,,,,ACT,,,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Buccaneers,TB,Tampa Bay,,2025-08-06T22:13:02.518263
e105ec00-2321-11f0-af0c-bf7956c09e7a,Jake Majors,,Jake,Majors,C,65.0,75,315.0,2002-01-15,"Prosper, TX, USA",0,Texas,Prosper (TX),,,,,ACT,,,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Buccaneers,TB,Tampa Bay,,2025-08-06T22:13:02.518268
e1072f9a-86f7-4d01-89a6-33fe0186f232,Kindle Vildor,,Kindle,Vildor,CB,22.0,71,189.0,1997-12-11,"College Park, GA, USA",6,Georgia Southern,North Clayton (GA),2020.0,5.0,,"{'id': '7b112545-38e6-483c-a55c-96cf6ee49cb8', 'name': 'Bears', 'market': 'Chicago', 'alias': 'CHI', 'sr_id': 'sr:competitor:4391'}",ACT,,,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Buccaneers,TB,Tampa Bay,,2025-08-06T22:13:02.518273
e39240b4-cac5-453f-b99f-6bbbdd1c9c82,Tristan Wirfs,,Tristan,Wirfs,T,78.0,77,320.0,1999-01-24,"Mount Vernon, IA, USA",6,Iowa,Mount Vernon (IA),2020.0,1.0,,"{'id': '4254d319-1bc7-4f81-b4ab-b5e6f3402b69', 'name': 'Buccaneers', 'market': 'Tampa Bay', 'alias': 'TB', 'sr_id': 'sr:competitor:4388'}",PUP,,,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Buccaneers,TB,Tampa Bay,,2025-08-06T22:13:02.518279
e81fcb68-e579-455f-9278-1bc28d5d332b,Bryce Hall,,Bryce,Hall,CB,34.0,73,202.0,1997-11-05,"Harrisburg, PA, USA",6,Virginia,Bishop McDevitt (PA),2020.0,5.0,,"{'id': '5fee86ae-74ab-4bdd-8416-42a9dd9964f3', 'name': 'Jets', 'market': 'New York', 'alias': 'NYJ', 'sr_id': 'sr:competitor:4427'}",ACT,,,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Buccaneers,TB,Tampa Bay,,2025-08-06T22:13:02.518284
ec558188-4bc5-4e5a-9035-dca1b46a49d4,Logan Hall,,Logan,Hall,DL,90.0,78,283.0,2000-04-22,"Belton, TX, USA",4,Houston,Belton (TX),2022.0,2.0,,"{'id': '4254d319-1bc7-4f81-b4ab-b5e6f3402b69', 'name': 'Buccaneers', 'market': 'Tampa Bay', 'alias': 'TB', 'sr_id': 'sr:competitor:4388'}",ACT,,,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Buccaneers,TB,Tampa Bay,,2025-08-06T22:13:02.518289
ee399a97-6868-4db1-9381-09073914c2d6,Haason Reddick,,Haason,Reddick,OLB,5.0,73,240.0,1994-09-22,"Camden, NJ, USA",9,Temple,Haddon Heights (NJ),2017.0,1.0,,"{'id': 'de760528-1dc0-416a-a978-b510d20692ff', 'name': 'Cardinals', 'market': 'Arizona', 'alias': 'ARI', 'sr_id': 'sr:competitor:4412'}",ACT,,,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Buccaneers,TB,Tampa Bay,,2025-08-06T22:13:02.518299
ef2740c0-2323-11f0-9cec-d94d12319afe,Roman Parodie,,Roman,Parodie,CB,46.0,74,204.0,2002-04-04,"Fort Lauderdale, FL, USA",0,Ohio,Cardinal Gibbons (FL),,,,,ACT,,,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Buccaneers,TB,Tampa Bay,,2025-08-06T22:13:02.518304
f09f755a-be35-4910-b9b0-5fd44d1c80f1,Luke Goedeke,,Luke,Goedeke,T,67.0,77,312.0,1998-11-21,"Whitelaw, WI, USA",4,Central Michigan,Valders (WI),2022.0,2.0,,"{'id': '4254d319-1bc7-4f81-b4ab-b5e6f3402b69', 'name': 'Buccaneers', 'market': 'Tampa Bay', 'alias': 'TB', 'sr_id': 'sr:competitor:4388'}",ACT,,,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Buccaneers,TB,Tampa Bay,,2025-08-06T22:13:02.518309
0333b8f0-3aab-45aa-a684-6d402a309413,Calais Campbell,,Calais,Campbell,DL,93.0,80,315.0,1986-09-01,"Denver, CO, USA",18,Miami (FL),Denver South (CO),2008.0,2.0,,"{'id': 'de760528-1dc0-416a-a978-b510d20692ff', 'name': 'Cardinals', 'market': 'Arizona', 'alias': 'ARI', 'sr_id': 'sr:competitor:4412'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922105
04ca77dd-b55f-439e-a593-37dfc8ea8320,Hjalte Froholdt,,Hjalte,Froholdt,OL,72.0,77,310.0,1996-08-20,"Svendborg,, DNK",7,Arkansas,IMG Academy (FL),2019.0,4.0,,"{'id': '97354895-8c77-4fd4-a860-32e62ea7382a', 'name': 'Patriots', 'market': 'New England', 'alias': 'NE', 'sr_id': 'sr:competitor:4424'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922130
0790a8d6-5316-4204-91a6-8508ca48973b,Mack Wilson Sr.,,Mack,Wilson,LB,2.0,73,240.0,1998-02-14,"Montgomery, AL, USA",7,Alabama,Carver (AL),2019.0,5.0,,"{'id': 'd5a2eb42-8065-4174-ab79-0a6fa820e35e', 'name': 'Browns', 'market': 'Cleveland', 'alias': 'CLE', 'sr_id': 'sr:competitor:4417'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922140
086c1e2b-7551-4b55-9de5-1e98083c54ac,Xavier Thomas,,Xavier,Thomas,OLB,54.0,74,250.0,1999-12-20,"Florence, SC, USA",2,Clemson,Wilson (SC),2024.0,5.0,,"{'id': 'de760528-1dc0-416a-a978-b510d20692ff', 'name': 'Cardinals', 'market': 'Arizona', 'alias': 'ARI', 'sr_id': 'sr:competitor:4412'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922151
088bad90-24a9-11f0-8df1-21c1ba5ce671,Valentin Senn,,Valentin,Senn,OL,69.0,79,310.0,2000-04-23,"Volders,, AUT",0,UConn,BHAK Hall (AUT),,,,,IR,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922159
08aa57d0-d20a-11ec-ab20-b37737d70cc4,Benton Whitley,,Benton,Whitley,OLB,49.0,76,255.0,1999-02-12,"Springfield, MA, USA",4,Holy Cross,Minnechaug Regional (MA),,,,,ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922168
0a6c2bfc-19a4-47f9-ba60-74265af6e947,Bilal Nichols,,Bilal,Nichols,DL,92.0,75,300.0,1996-09-14,"Newark, DE, USA",8,Delaware,Hodgson Vo-Tech (DE),2018.0,5.0,,"{'id': '7b112545-38e6-483c-a55c-96cf6ee49cb8', 'name': 'Bears', 'market': 'Chicago', 'alias': 'CHI', 'sr_id': 'sr:competitor:4391'}",PUP,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922179
165b77bc-9a63-4b1b-9111-70994af6c864,Jonah Williams,,Jonah,Williams,OL,73.0,77,312.0,1997-11-17,"Atlanta, GA, USA",7,Alabama,Folsom (CA),2019.0,1.0,,"{'id': 'ad4ae08f-d808-42d5-a1e6-e9bc4e34d123', 'name': 'Bengals', 'market': 'Cincinnati', 'alias': 'CIN', 'sr_id': 'sr:competitor:4416'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922198
1a568fbe-4efb-4f67-9866-9b0b4e40b344,Will Johnson,,Will,Johnson,CB,0.0,74,200.0,2003-03-29,"Detroit, MI, USA",0,Michigan,Grosse Pointe (MI),2025.0,2.0,,"{'id': 'de760528-1dc0-416a-a978-b510d20692ff', 'name': 'Cardinals', 'market': 'Arizona', 'alias': 'ARI', 'sr_id': 'sr:competitor:4412'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922208
1c14b470-f322-11ed-9e8e-45557c8b4e84,PJ Mustipher,,PJ,Mustipher,DL,79.0,76,320.0,1999-11-10,"Owings Mills, MD, USA",1,Penn State,McDonogh School (MD),,,,,ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922217
1d1eb430-f01e-11ed-97df-a94b89ac5704,Travis Vokolek,,Travis,Vokolek,TE,81.0,78,260.0,1998-06-04,"Springfield, MO, USA",2,Nebraska,Kickapoo (MO),,,,,ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922225
2ffa0607-bab5-4d29-b662-c054690080d3,Jake Curhan,,Jake,Curhan,OL,64.0,78,325.0,1998-02-09,"Corte Madera, CA, USA",5,California,Redwood (CA),,,,,ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922244
3f4b3c10-0709-11ef-b7e5-f1a2cfdb4469,Keni-H Lovely,,Keni-H,Lovely,CB,15.0,70,182.0,2000-05-12,"Boynton Beach, FL, USA",0,Western Michigan,Maury (VA),,,,,ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922262
406b6c6f-0172-482e-9ade-f38f5abb95f0,Jammie Robinson,,Jammie,Robinson,SAF,26.0,71,200.0,2001-01-24,"Cordele, GA, USA",3,Florida State,Lee County (GA),2023.0,5.0,,"{'id': 'f14bf5cc-9a82-4a38-bc15-d39f75ed5314', 'name': 'Panthers', 'market': 'Carolina', 'alias': 'CAR', 'sr_id': 'sr:competitor:4415'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922272
49d70130-0ca1-11ef-a4af-ff70c61336ce,Kyon Barrs,,Kyon,Barrs,DL,65.0,74,301.0,,"Murrieta, CA, USA",1,USC,Murrieta Mesa (AZ),,,,,ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922318
4c752c92-6699-40b0-b436-035f152af376,Kitan Crawford,,Kitan,Crawford,SAF,36.0,71,202.0,2001-12-31,"Tyler, TX, USA",0,Nevada,Tyler (TX),2025.0,7.0,,"{'id': 'de760528-1dc0-416a-a978-b510d20692ff', 'name': 'Cardinals', 'market': 'Arizona', 'alias': 'ARI', 'sr_id': 'sr:competitor:4412'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922327
4c94b640-2322-11f0-b7ba-bd45e49b4e1c,Josh Fryar,,Josh,Fryar,OL,78.0,77,320.0,,"Beech Grove, IN, USA",0,Ohio State,Beech Groove (IN),,,,,ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922336
4d5e5960-ec6e-11ed-9096-c9ee1a56ed36,Starling Thomas V,,Starling,Thomas,CB,24.0,70,194.0,2000-01-25,"Birmingham, AL, USA",3,UAB,Ramsay (AL),,,,,IR,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922345
51d70da6-cd09-4f2d-8b1a-1a458bea1d8a,Denzel Burke,,Denzel,Burke,CB,29.0,71,190.0,2002-11-10,"Phoenix, AZ, USA",0,Ohio State,Saguaro (AZ),2025.0,5.0,,"{'id': 'de760528-1dc0-416a-a978-b510d20692ff', 'name': 'Cardinals', 'market': 'Arizona', 'alias': 'ARI', 'sr_id': 'sr:competitor:4412'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922356
56992f39-70e7-4b6a-86da-0a4776504e7a,Jalen Thompson,,Jalen,Thompson,SAF,34.0,71,190.0,1998-07-18,"Paramount, CA, USA",7,Washington State,Downey (CA),2019.0,5.0,,"{'id': 'de760528-1dc0-416a-a978-b510d20692ff', 'name': 'Cardinals', 'market': 'Arizona', 'alias': 'ARI', 'sr_id': 'sr:competitor:4412'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922392
59f1f7b0-2324-11f0-a011-e5acc5357859,Bryson Green,,Bryson,Green,WR,30.0,73,210.0,2002-12-30,"Allen, TX, USA",0,Wisconsin,Allen (TX),,,,,ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922409
5c006420-f3f5-11ed-bb16-a122a4fdc5fb,Steven Gilmore Jr.,,Steven,Gilmore,CB,38.0,72,174.0,1999-09-17,"Rock Hill, SC, USA",2,Marshall,South Pointe (SC),,,,,ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922418
5ce20f3e-0f02-4f53-a2ef-5b076361f2b1,Budda Baker,,Budda,Baker,SAF,3.0,70,195.0,1996-01-10,"Bellevue, WA, USA",9,Washington,Bellevue (WA),2017.0,2.0,,"{'id': 'de760528-1dc0-416a-a978-b510d20692ff', 'name': 'Cardinals', 'market': 'Arizona', 'alias': 'ARI', 'sr_id': 'sr:competitor:4412'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922428
5f091f10-f32b-11ed-9d12-bd505e814068,Ekow Boye-Doe,,Ekow,Boye-Doe,CB,35.0,72,177.0,1999-11-04,"Accra,, GHA",2,Kansas State,Lawrence (KS),,,,,ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922436
5f3ab1fc-cdc0-499d-8cc2-36433b9ac7f6,Max Melton,,Max,Melton,CB,16.0,71,187.0,2002-04-15,"Mays Landing, NJ, USA",2,Rutgers,Cedar Creek (NJ),2024.0,2.0,,"{'id': 'de760528-1dc0-416a-a978-b510d20692ff', 'name': 'Cardinals', 'market': 'Arizona', 'alias': 'ARI', 'sr_id': 'sr:competitor:4412'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922446
60f96b70-f32d-11ed-a41b-2d5ef820e1d7,McClendon Curtis,,McClendon,Curtis,OL,66.0,78,330.0,1999-09-16,"Harrison, TN, USA",2,Chattanooga,Chattanooga Central (TN),,,,,ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922455
61fda7fc-a8d7-435f-9397-5657662cd6b2,Zaven Collins,,Zaven,Collins,OLB,25.0,76,270.0,1999-05-19,"Tulsa, OK, USA",5,Tulsa,Hominy (OK),2021.0,1.0,,"{'id': 'de760528-1dc0-416a-a978-b510d20692ff', 'name': 'Cardinals', 'market': 'Arizona', 'alias': 'ARI', 'sr_id': 'sr:competitor:4412'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922464
6371b42c-2783-49e8-8def-ce4d7dc91081,Dalvin Tomlinson,,Dalvin,Tomlinson,DT,94.0,75,335.0,1994-02-28,"McDonough, GA, USA",9,Alabama,Henry County (GA),2017.0,2.0,,"{'id': '04aa1c9d-66da-489d-b16a-1dee3f2eec4d', 'name': 'Giants', 'market': 'New York', 'alias': 'NYG', 'sr_id': 'sr:competitor:4426'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922474
659751d8-c58c-41c1-82a9-8a201a4ecd0d,Royce Newman,,Royce,Newman,OL,71.0,77,310.0,1997-08-17,"Nashville, IL, USA",5,Ole Miss,Nashville Community (IL),2021.0,4.0,,"{'id': 'a20471b4-a8d9-40c7-95ad-90cc30e46932', 'name': 'Packers', 'market': 'Green Bay', 'alias': 'GB', 'sr_id': 'sr:competitor:4420'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922483
6604be40-cd99-11ec-b94f-57e6927758e6,Joey Blount,,Joey,Blount,SAF,32.0,73,195.0,1998-11-16,"Atlanta, GA, USA",4,Virginia,Landmark Christian (GA),,,,,ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922492
66a67b5d-500d-46e8-90c6-e2f127d38190,Josh Sweat,,Josh,Sweat,OLB,10.0,77,265.0,1997-03-29,"Chesapeake, VA, USA",8,Florida State,Oscar Smith (VA),2018.0,4.0,,"{'id': '386bdbf9-9eea-4869-bb9a-274b0bc66e80', 'name': 'Eagles', 'market': 'Philadelphia', 'alias': 'PHI', 'sr_id': 'sr:competitor:4428'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922502
6e1e18d1-3dab-4333-aa02-97354d316c6f,Elijah Jones,,Elijah,Jones,CB,28.0,73,185.0,2000-01-08,"Harlem, NY, USA",2,Boston College,Cardinal Hayes (NY),2024.0,3.0,,"{'id': 'de760528-1dc0-416a-a978-b510d20692ff', 'name': 'Cardinals', 'market': 'Arizona', 'alias': 'ARI', 'sr_id': 'sr:competitor:4412'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922512
71c5e09a-0917-4ace-83ee-05784803c579,Christian Jones,,Christian,Jones,OL,75.0,77,320.0,2000-05-12,"Cypress, TX, USA",2,Texas,Cypress Woods (TX),2024.0,5.0,,"{'id': 'de760528-1dc0-416a-a978-b510d20692ff', 'name': 'Cardinals', 'market': 'Arizona', 'alias': 'ARI', 'sr_id': 'sr:competitor:4412'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922521
7ceb8b7a-9797-4186-8dbe-4446b415c0fb,Darius Robinson,,Darius,Robinson,DL,56.0,77,285.0,2001-09-13,"Southfield, MI, USA",2,Missouri,Canton (MI),2024.0,1.0,,"{'id': 'de760528-1dc0-416a-a978-b510d20692ff', 'name': 'Cardinals', 'market': 'Arizona', 'alias': 'ARI', 'sr_id': 'sr:competitor:4412'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922550
86d7dd69-9957-4853-b069-5ad7e35edc64,Mykal Walker,,Mykal,Walker,LB,43.0,75,235.0,1997-08-28,"Sacramento, CA, USA",6,Fresno State,Vacaville (CA),2020.0,4.0,,"{'id': 'e6aa13a4-0055-48a9-bc41-be28dc106929', 'name': 'Falcons', 'market': 'Atlanta', 'alias': 'ATL', 'sr_id': 'sr:competitor:4393'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922570
8fde3481-68c2-43c4-a9d4-de73f0a259e3,Evan Brown,,Evan,Brown,OL,63.0,75,320.0,1996-09-16,"Southlake, TX, USA",7,SMU,Southlake Carroll (TX),,,,,ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922578
90e11af0-3b41-11f0-b0eb-0b6d558a9b9b,Patrick Jenkins,,Patrick,Jenkins,DL,90.0,74,293.0,2003-08-20,"New Orleans, LA, USA",0,Tulane,John Ehret (LA),,,,,ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922587
9178a490-0575-11ef-8ad0-597beed5bb4f,Sincere Haynesworth,,Sincere,Haynesworth,OL,61.0,73,300.0,2001-04-13,"Pearland, TX, USA",1,Tulane,Pearland (TX),,,,,ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922596
930464fc-202d-4592-9a04-ef830194cef0,Jordan Burch,,Jordan,Burch,OLB,52.0,76,280.0,2001-10-10,"Columbia, SC, USA",0,Oregon,Hammond (SC),2025.0,3.0,,"{'id': 'de760528-1dc0-416a-a978-b510d20692ff', 'name': 'Cardinals', 'market': 'Arizona', 'alias': 'ARI', 'sr_id': 'sr:competitor:4412'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922605
94af02a0-cda8-11ec-b94f-57e6927758e6,Vi Jones,,Vi,Jones,LB,53.0,74,230.0,1998-05-05,"Austin, TX, USA",3,North Carolina State,Westlake (TX),,,,,ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922614
99149c69-e14f-4e05-9c3a-8ae7e3b1f00b,Aaron Brewer,,Aaron,Brewer,LS,46.0,77,232.0,1990-07-05,"Orange, CA, USA",14,San Diego State,Troy (CA),,,,,ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922623
99345c7e-a544-477c-8b57-a4a2b8bcce27,Tejhaun Palmer,,Tejhaun,Palmer,WR,83.0,73,210.0,2000-05-19,"Milwaukee, WI, USA",1,UAB,Brown Deer (WI),2024.0,6.0,,"{'id': 'de760528-1dc0-416a-a978-b510d20692ff', 'name': 'Cardinals', 'market': 'Arizona', 'alias': 'ARI', 'sr_id': 'sr:competitor:4412'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922632
9d546e3b-0eb3-4926-a5ef-eb5e48b9330e,L.J. Collier,,L.J.,Collier,DL,91.0,74,300.0,1995-09-12,"Munday, TX, USA",7,TCU,Munday (TX),2019.0,1.0,,"{'id': '3d08af9e-c767-4f88-a7dc-b920c6d2b4a8', 'name': 'Seahawks', 'market': 'Seattle', 'alias': 'SEA', 'sr_id': 'sr:competitor:4430'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922651
a7140ce9-4841-4f7f-9bda-5dcd75899eec,Kei'Trel Clark,,Kei'Trel,Clark,CB,13.0,70,181.0,2001-03-19,"Richmond, VA, USA",3,Louisville,Manchester (VA),2023.0,6.0,,"{'id': 'de760528-1dc0-416a-a978-b510d20692ff', 'name': 'Cardinals', 'market': 'Arizona', 'alias': 'ARI', 'sr_id': 'sr:competitor:4412'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922680
aba5a5c0-2324-11f0-8afd-7f2126b7b4ba,Oscar Cardenas,,Oscar,Cardenas,TE,45.0,76,260.0,2001-07-25,"San Antonio, TX, USA",0,UTSA,San Antonio Brandeis (TX),,,,,ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922688
b457e110-07c3-11ef-ab6b-fdfec21b4cc0,Anthony Goodlow,,Anthony,Goodlow,DL,95.0,77,300.0,2000-07-25,"Del City, OK, USA",1,Oklahoma State,Del City (OK),,,,,ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922716
b46d84ef-d811-47f5-a6e2-586bfbc8f548,Paris Johnson Jr.,,Paris,Johnson,OL,70.0,78,325.0,2001-07-03,"Cincinnati, OH, USA",3,Ohio State,Princeton (OH),2023.0,1.0,,"{'id': 'de760528-1dc0-416a-a978-b510d20692ff', 'name': 'Cardinals', 'market': 'Arizona', 'alias': 'ARI', 'sr_id': 'sr:competitor:4412'}",ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922726
ba329c30-24a8-11f0-b15a-a9504ed0c049,Elijah Simmons,,Elijah,Simmons,DL,96.0,73,335.0,2001-07-26,"Memphis, TN, USA",0,Tennessee,Pearl-Cohn (TN),,,,,ACT,,,de760528-1dc0-416a-a978-b510d20692ff,Cardinals,ARI,Arizona,,2025-08-06T22:13:03.922744
